Date,Text
,
7/22/19 23:21,"b'@realDonaldTrump When you have to raise the debt ceiling to pay for tax cuts, people who didn\xe2\x80\x99t get the cut are pay\xe2\x80\xa6 https://t.co/tdByvl08OW'"
,
7/22/19 23:21,"b'@ColMorrisDavis @realDonaldTrump Article 25, get it ready'"
,
7/22/19 23:21,"b'@realDonaldTrump @TheDailyShow Shouldn\xe2\x80\x99t you, like, be doing President shit?'"
,
7/22/19 23:21,b'@ULindelof @KristerThelin @ProjektMorpheus @TankesmedjanX7 @realDonaldTrump @SwedishPM Asap rocky and his crew were\xe2\x80\xa6 https://t.co/bbszxoYgAW'
,
7/22/19 23:21,"b'@PatgJA912 @ArchKennedy @TheRISEofROD @realDonaldTrump It\xe2\x80\x99s impossible, 22 million illegals and counting largest ma\xe2\x80\xa6 https://t.co/Io0AdcmG5j'"
,
7/22/19 23:21,"b'@ChadIsProTrump @realDonaldTrump DJT a tax cut for the ultra wealthy, embarrasses US in front of the world, all bra\xe2\x80\xa6 https://t.co/ma7aUk9sUp'"
,
7/22/19 23:21,b'@realDonaldTrump Imagine being someone composing a tweet in the year of our lord two thousand and nineteen and thin\xe2\x80\xa6 https://t.co/vVmFyTzHTp'
,
7/22/19 23:21,"b'@realDonaldTrump You want a trophy for doing your job? Look elsewhere, the Majority of Americans are not idiots?'"
,
7/22/19 23:21,"b""@realDonaldTrump So....you haven't accomplished anything beyond Obama....sad."""
,
7/22/19 23:21,"b'@realDonaldTrump great,,,'"
,
7/22/19 23:21,"b'@gtconway3d @realDonaldTrump Spicy and tasty, my meatball.'"
,
7/22/19 23:21,b'@TheJuanWilliams @realDonaldTrump @thehill Do you mean Cuban Demonrats???\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94'
,
7/22/19 23:21,b'@SenToddYoung I have an issue with @realDonaldTrump being a racist. Being a traitor. Being a draft dodger. Being a\xe2\x80\xa6 https://t.co/6hKbw0StRz'
,
7/22/19 23:21,b'@realDonaldTrump Enough with the fucking wall that  not there. You built  a fence. Either way people can go under o\xe2\x80\xa6 https://t.co/mQ3lNLJpPD'
,
7/22/19 23:21,"b'@RepGwenMoore @HouseDemocrats Bull \xf0\x9f\x92\xa9\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9!!\n\nThe Democrats have DONE NOTHING, ARE DOING NOTHING &amp; WILL DO NOTHING!\xe2\x80\xa6 https://t.co/I7drdnMkyw'"
,
7/22/19 23:21,b'@BlueRobotDesign @realDonaldTrump Leave if you\xe2\x80\x99re not happy...sack of suds.'
,
7/22/19 23:21,"b""@realDonaldTrump Not one new mile built...bigger con than Trump university. Keep lying. Next you'll tell us that @FLOTUS really loves you!"""
,
7/22/19 23:21,b'@realDonaldTrump House Democrats response to Trump racism attack \xf0\x9f\xa5\xb0 https://t.co/PPacefCVNf'
,
7/22/19 23:21,"b""@realDonaldTrump Why doesn't Steve interview Epstein for his 'greatest hits'?"""
,
7/22/19 23:21,b'@realDonaldTrump Going to sell my extra Mox Pearl tomorrow for $1200.'
,
7/22/19 23:21,b'@realDonaldTrump Maybe you should quit being President of the United States and become President of Fox since you l\xe2\x80\xa6 https://t.co/l45RJIneV9'
,
7/22/19 23:21,"b'Put it on my tab. Between #tax cuts and spending hikes, the federal budget #deficit has increased by an average of\xe2\x80\xa6 https://t.co/Zaw4pq983K'"
,
7/22/19 23:21,b'@realDonaldTrump Obama built more wall than you'
,
7/22/19 23:21,b'@realDonaldTrump The crazed media like their partners the corrupt Democrats will never be honest when dealing with\xe2\x80\xa6 https://t.co/iZr2ihcqB8'
,
7/22/19 23:21,"b""@realDonaldTrump But the way you talk about the wall is that you're adding to the wall when you're just replacing old walls."""
,
7/22/19 23:21,b'@crochet69453208 @JimKilbane @realDonaldTrump Drop him in the middle of Tongass National forest with nothing but th\xe2\x80\xa6 https://t.co/Rko3H9R2lq'
,
7/22/19 23:21,"b'@realDonaldTrump Smart wall technology is the answer , $ Billion a mile wall is a huge waste of American dollars &amp;\xe2\x80\xa6 https://t.co/Ds5AI4zReF'"
,
7/22/19 23:21,b'@realDonaldTrump The operative word is REPLACED. \nA few weeks ago you blasted the media for not reporting that NEW\xe2\x80\xa6 https://t.co/lchygB92aN'
,
7/22/19 23:21,b'@AndyOstroy @realDonaldTrump Of your oral fixation on PREZ\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
,
7/22/19 23:21,b'@realDonaldTrump The Dems r not phony ..they didnt have help by the Russians\xf0\x9f\x98\x8e'
,
7/22/19 23:21,"b'@realDonaldTrump President Tubby Tee Time is watching some of the 10 hours of television he watches a day,in betwee\xe2\x80\xa6 https://t.co/8ejIDJ6LAE'"
,
7/22/19 23:21,b'@Scaramucci @realDonaldTrump I don\xe2\x80\x99t believe what he said was racist or that he\xe2\x80\x99s racist. Tlaib called him mtfkr. O\xe2\x80\xa6 https://t.co/yO81XGON1M'
,
7/22/19 23:21,b'@realDonaldTrump With Love. Not. https://t.co/GieL2Xwcse'
,
7/22/19 23:21,b'@realDonaldTrump Thank you Mr. President! Keep this country safe! We are counting on you! God bless you!\xe2\x80\xa6 https://t.co/HdKizHGMxW'
,
7/22/19 23:21,"b'@kilroyrogers @GOPChairwoman @realDonaldTrump Yes, she is.'"
,
7/22/19 23:21,b'@realDonaldTrump Is this a FOX Skinhead?'
,
7/22/19 23:21,b'@dogkeg @realDonaldTrump Were they overdoses?'
,
7/22/19 23:21,b'@realDonaldTrump Ooooh powerful walls #BabyDonny #SomeOneNeedsANap #TraitorTot #TheImmaturianCandidate'
,
7/22/19 23:21,"b'@realDonaldTrump is scared shitless, which is making his housekeepers very happy. :) https://t.co/KU5ic8ad9x'"
,
7/22/19 23:21,b'@realDonaldTrump Yes Donald it does...'
,
7/22/19 23:21,b'@RealOmarNavarro @realDonaldTrump Do not support Omar. He is a fake.'
,
7/22/19 23:21,b'@realDonaldTrump Why don\xe2\x80\x99t you build a #SMARTFENCE?  Move into the future.'
,
7/22/19 23:21,b'@realDonaldTrump Blah Blah Blah more fake news from Fox.'
,
7/22/19 23:21,"b""@kenjroth @Jackson2020KAG @realDonaldTrump @TrumpLadyFran but there aren't any white people"""
,
7/22/19 23:21,b'@MrONeillsMrs @Jord_45 @realJeff45 @realDonaldTrump is it a big deal..?\nthats kind of common...'
,
7/22/19 23:21,b'@realDonaldTrump @GOP Please stop the racist distraction of harassing #immigrants and #refugee seekers. For example\xe2\x80\xa6 https://t.co/6TvBxUZhvc'
,
7/22/19 23:21,"b""@TomFitton @realDonaldTrump Exactly what I think he's going to do to give Dems more ammo!"""
,
7/22/19 23:21,b'@Ladanieladea @AJohnson_M @acnewsitics @realDonaldTrump Ok no problem you have a goodnight'
,
7/22/19 23:21,"b'@nanashemefan @realDonaldTrump The Fed, a private bank, has no authority to meddle with our money.'"
,
7/22/19 23:21,b'@cath_hann @LeeryGeary @RealMattCouch @realDonaldTrump This is one of them https://t.co/8CiLLmhmd8'
,
7/22/19 23:21,b'@realDonaldTrump They\xe2\x80\x99re exactly what you say that they are not. And you know it dckhd. Can You go one day without\xe2\x80\xa6 https://t.co/rkoLD2aybA'
,
7/22/19 23:21,b'@realDonaldTrump 52 miles is nothing'
,
7/22/19 23:21,b'@therealcornett @realDonaldTrump The democratic base is listening to this crap too. We will make him pay for all his lies.'
,
7/22/19 23:21,"b'@realDonaldTrump And so GOOD for humanity and a GLOBAL WORLD. You are living in the past, sir. Against humanitarian\xe2\x80\xa6 https://t.co/05d7pARUhu'"
,
7/22/19 23:21,b'@realDonaldTrump Steve Hilton has a great show!'
,
7/22/19 23:21,b'@realDonaldTrump But pls stop them from coming in NOW! THREATEN Mexico now that we will withhold ALL money transact\xe2\x80\xa6 https://t.co/Lx0N9WG4P3'
,
7/22/19 23:21,"b'@realDonaldTrump ""Fear makes a false friend indeed. And I take it seriously""  https://t.co/owmAF3ZPnJ'"
,
7/22/19 23:21,b'@realDonaldTrump America is \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Keep it that way!'
,
7/22/19 23:21,b'@realDonaldTrump dont worry he gave the rich another tax break so they dont have to pay taxes on anything. when he\xe2\x80\xa6 https://t.co/C8xD7raXuc'
,
7/22/19 23:21,b'@realDonaldTrump I guess Drudge is part of the Fake News Media now too?'
,
7/22/19 23:21,b'@RNCastaldo @realDonaldTrump No they aren\xe2\x80\x99t'
,
7/22/19 23:21,b'@realDonaldTrump You know this clown has never read a book.'
,
7/22/19 23:21,b'@rolandscahill @realDonaldTrump They are  paying drugs to trump mafia instead of money \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
,
7/22/19 23:21,"b'@realDonaldTrump Trump bringing more chaos into America!  Chaos, lies and division is all Trump knows!'"
,
7/22/19 23:21,b'@BasedHater @realDonaldTrump I\xe2\x80\x99m ok with barbed wire electric fences.'
,
7/22/19 23:21,b'@realDonaldTrump Even I am Old and Not beautiful a Woman'
,
7/22/19 23:21,b'@TheJuanWilliams @realDonaldTrump @thehill Oh just stop it @TheJuanWilliams. https://t.co/biLpcX9dBS'
,
7/22/19 23:21,b'@realDonaldTrump @realDonaldTrump please GFY!!'
,
7/22/19 23:21,b'@RepSwalwell @realDonaldTrump \xe2\x80\x9cWithout the bull\xe2\x80\x9d \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82'
,
7/22/19 23:21,b'As we all know EVERYTHING trump says is a lie!\n@realDonaldTrump https://t.co/5l7kMM2QdZ'
,
7/22/19 23:21,b'@realDonaldTrump Not one NEW mile.... https://t.co/5H9PjWHLlh'
,
7/22/19 23:21,b'@realDonaldTrump Mr President they are traitors'
,
7/22/19 23:21,"b'@FelinesUniteOrg @realDonaldTrump @POTUS Come to think of it, where is Kerry?'"
,
7/22/19 23:21,b'@realDonaldTrump Why is trump promoting @foxnews extremist lies?'
,
7/22/19 23:21,b'@realDonaldTrump Pay no mind Mr. President. Keep doing what you are doing. The country is with you.'
,
7/22/19 23:21,b'@realDonaldTrump I\xe2\x80\x99m guessing you don\xe2\x80\x99t like them because if they weren\xe2\x80\x99t young they\xe2\x80\x99d be just like you?'
,
7/22/19 23:21,b'@realDonaldTrump When I was in elementary school we were taught how fake news propaganda if Communist countries con\xe2\x80\xa6 https://t.co/ZgpT6bxqwi'
,
7/22/19 23:21,b'@realDonaldTrump Oppose the wall and trump will fall'
,
7/22/19 23:21,b'@realDonaldTrump Really'
,
7/22/19 23:21,b'@realDonaldTrump If only we could replace you.'
,
7/22/19 23:21,b'@ColtonSherry @TalbertSwan @realDonaldTrump Heard your lover A. Weiner is bk with the dirtylegger \nHmmm'
,
7/22/19 23:21,b'@RNCastaldo @realDonaldTrump Clowns.'
,
7/22/19 23:21,b'@NoWay7790 @realDonaldTrump Well apparently Senator Graham had to eat crow'
,
7/22/19 23:21,"b""@realDonaldTrump Maybe adding a trillion to our debt wasn't such a good idea. You treat our economy like a casino.\xe2\x80\xa6 https://t.co/I8dJgU11jQ"""
,
7/22/19 23:21,b'@GOPChairwoman @realDonaldTrump The Mueller Report DID NOT TOTALLY EXONERATE TRUMP\xe2\x80\xbc\xef\xb8\x8fYou obviously didn\xe2\x80\x99t read it. A\xe2\x80\xa6 https://t.co/88q0UA0rmM'
,
7/22/19 23:21,b'@RealOmarNavarro @realDonaldTrump Nope.'
,
7/22/19 23:21,b'@realDonaldTrump Washington Examiner stating you have not built any wall at all.  Your dispute should be with them.  Why bother us?'
,
7/22/19 23:21,"b'@realDonaldTrump \xe2\x9c\x853) . . . r THINKING about the hate, tactics, those ALLOWING USA 2 b invaded by #ILLEGALS, etc. EV\xe2\x80\xa6 https://t.co/KWuTB1YBDi'"
,
7/22/19 23:21,b'@LockheadsMartin @realDonaldTrump ???? Get educated. WAKEUP!!!!'
,
7/22/19 23:21,"b""@realDonaldTrump Please don't rape or sexually assault anyone today!"""
,
7/22/19 23:21,b'@realDonaldTrump With no poison pills? What Game Of Thrones level of hell medieval governing is this? #TrumpPills\xe2\x80\xa6 https://t.co/OlsHxWzwr2'
,
7/22/19 23:21,b'@realDonaldTrump Fuck'
,
7/22/19 23:21,"b""@murb442 @acnewsitics @realDonaldTrump With 100's of accomplishments I am not sure how good economics &amp; improved Am\xe2\x80\xa6 https://t.co/NmDT1TSQcA"""
,
7/22/19 23:21,b'@realDonaldTrump Build the damn wall'
,
7/22/19 23:21,b'@realDonaldTrump Not a single mile has been built'
,
7/22/19 23:21,b'@WinningWwg1wga @Heatha29 @marty713 @realDonaldTrump @TrumpBedminster He cursed their marriage and tried to feel up\xe2\x80\xa6 https://t.co/hUDotgQABZ'
,
7/22/19 23:21,b'@realDonaldTrump Mr President please take a look at this and see what you think about this. Thank you.\n\nhttps://t.co/uyaaVCMhfz'
,
7/22/19 23:21,"b'@realDonaldTrump Omg. \xf0\x9f\x98\x82 \nI guess ""Replace old dilapidated walls"" wasn\'t a very good slogan? Because that\'s literall\xe2\x80\xa6 https://t.co/HiAFfTK8Cf'"
,
7/22/19 23:21,b'@realDonaldTrump Is this your new BFF? #TweetLessSmileMore'
,
7/22/19 23:21,b'@realDonaldTrump Herr Tweetinfucker https://t.co/KoysK7qnKC'
,
7/22/19 23:21,"b""@realDonaldTrump \xe2\x80\x9cIf anyone destroys God's temple, God will destroy him. For God's temple is holy, and you are that\xe2\x80\xa6 https://t.co/Z7rv4KamnU"""
,
7/22/19 23:21,b'@eugenegu @realDonaldTrump Hahaha....like Doctors pushing garbage placebos and calling it medicine....Big Pharma Puppet...\n\n#KAG2020'
,
7/22/19 23:21,b'Making 3 to child to decide which parent is deported. A 3 YR OLD!\n\n@realDonaldTrump \n@FLOTUS \n@IvankaTrump'
,
7/22/19 23:21,b'@realDonaldTrump You literally have not built one mile of wall.'
,
7/22/19 23:21,b'@MatthewJshow @dcexaminer @realDonaldTrump Must be controlled by the same folks that controls CNN'
,
7/22/19 23:21,"b""@acnewsitics @realDonaldTrump Guess you didn't know we already building the wall and we are using the army corps of\xe2\x80\xa6 https://t.co/R4Rkj80vuE"""
,
7/22/19 23:21,b'@jj8o8jj @realDonaldTrump They said that shit when the report was released and that bombed'
,
7/22/19 23:21,"b'@realDonaldTrump If you believe this guy is a liar, follow me!'"
,
7/22/19 23:21,"b'@realDonaldTrump Ha ha ha when you dent , you lie sooooo we know it\xe2\x80\x99s true.'"
,
7/22/19 23:21,"b""@realDonaldTrump That'll teach those drug dealers"""
,
7/22/19 23:21,b'@realDonaldTrump Replacing the old wall is NOT building a totally new section!!! Another promise made not kept!!'
,
7/22/19 23:21,"b""@realDonaldTrump The Wall ..... Isn't happening baldy"""
,
7/22/19 23:21,"b""@realDonaldTrump Kushner's the dirtiest swamp creature."""
,
7/22/19 23:21,b'@realDonaldTrump Fake News = Donald Trump'
,
7/22/19 23:21,b'@realDonaldTrump #FatDon I have my copy of the Mueller report could you please point out the pages that say no coll\xe2\x80\xa6 https://t.co/cYOv1ayKds'
,
7/22/19 23:21,b'@realDonaldTrump No wall money. Bullshit artist https://t.co/q6ApKov3G5'
,
7/22/19 23:21,b'@irondreamstx @stcaruso2012 @FilmandPaint @tedlieu @realDonaldTrump @GOP You want to talk lies? You bet. Just today\xe2\x80\xa6 https://t.co/bOkX39n8NW'
,
7/22/19 23:21,b'@efremsmith @DerwinLGray @RevDocBrenda @LeroyBarber @austinchanning @TBN @Paula_White @BishopJakes @BarackObama So\xe2\x80\xa6 https://t.co/U2EAj9INCA'
,
7/22/19 23:21,b'@realDonaldTrump Trumps base https://t.co/IO6uTqeAW3'
,
7/22/19 23:21,b'@realDonaldTrump 0 spending cuts. This is pathetic'
,
7/22/19 23:21,b'@realDonaldTrump Wall money in there I shouldnt ask right?\n\nSorry do not believe for a minute no pork.'
,
7/22/19 23:21,b'@realDonaldTrump Yay for walls! Keep him in! Keep him in! \xf0\x9f\xa4\xa3'
,
7/22/19 23:21,"b'@realDonaldTrump Highest deficit ever. As usual, a Democrat will have to clean up the mess'"
,
7/22/19 23:21,b'@realDonaldTrump That\xe2\x80\x99s an awful large amount 1.37 Trillion! Wow.'
,
7/22/19 23:21,"b'@realDonaldTrump @agonzales11_48 Yes it does.\nThe 4th estate requires independent journalist of integrity, who are\xe2\x80\xa6 https://t.co/jsFNGomV3D'"
,
7/22/19 23:21,b'@SCOTTDHELTON @tee10202 @AboveTheBurgh @HeARTofGod99 @kerrijacobi @dtrastikeville @Helicallight21 @murphy991776\xe2\x80\xa6 https://t.co/joynDpUxWf'
,
7/22/19 23:21,b'@SarahHuckabee @realDonaldTrump Goddamned liar.'
,
7/22/19 23:21,b'@wmmII88 @realDonaldTrump Dumb'
,
7/22/19 23:21,"b'@realDonaldTrump First they came for the socialists, I wasn\xe2\x80\x99t socialist. So I said nothing. Next they came for the\xe2\x80\xa6 https://t.co/bhrPk3amtx'"
,
7/22/19 23:21,"b'@ChatByCC @realDonaldTrump But fuck the first responders, right?'"
,
7/22/19 23:21,"b""@realDonaldTrump Dude. It's a fucking REPLACEMENT FENCE."""
,
7/22/19 23:21,b'@realDonaldTrump Christians\xe2\x9b\xaa\xef\xb8\x8f: Repent!  Save your soul!  You MUST reject the evil that is Donald Trump!'
,
7/22/19 23:21,b'@realDonaldTrump thinks he can win Afghan war in a week but does not want to kill 10 million people? Really?'
,
7/22/19 23:21,"b'@realDonaldTrump Please, replacing eroded parts of the existing wall is not the same as building your new wall. Eve\xe2\x80\xa6 https://t.co/AilI3ERDU6'"
,
7/22/19 23:21,b'@RNCastaldo @realDonaldTrump This is a paid bot'
,
7/22/19 23:21,b'@realDonaldTrump Keep fighting for America Mr. President! \xf0\x9f\x9a\x82\xf0\x9f\x9a\x82\xf0\x9f\x9a\x82\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/5z40T5BPwo'
,
7/22/19 23:21,b'@realDonaldTrump @NHMommy1 There is too much fake news I agree'
,
7/22/19 23:21,"b'@realDonaldTrump Speaking of \xe2\x80\x98deals\xe2\x80\x99... Trump\xe2\x80\x99s strategy is clear: he has lost against Russia, against China, again\xe2\x80\xa6 https://t.co/nRTaopH660'"
,
7/22/19 23:21,b'@GOPChairwoman @realDonaldTrump \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 lying for your LiarInChief President. When will u get it?  Trump is a con man.....'
,
7/22/19 23:21,b'@TheJuanWilliams @realDonaldTrump @thehill Coming from a guy who knows all about \xe2\x80\x9cidentity politics\xe2\x80\x9d\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f NOBODY ta\xe2\x80\xa6 https://t.co/gfHai8ROpl'
,
7/22/19 23:21,b'@realDonaldTrump First!'
,
7/22/19 23:21,b'@realDonaldTrump They have been Americans longer than your current wife.'
,
7/22/19 23:21,b'@realDonaldTrump Give em hell Mr President... Patriots got ur back! Fight Fight Fight!'
,
7/22/19 23:21,b'@realDonaldTrump You have not built a new wall   And Mexico has not paid for it'
,
7/22/19 23:21,b'@LockheadsMartin @realDonaldTrump Hahahahaha no. Actually he isnt. Your Mueller wet dream ended before it started.'
,
7/22/19 23:21,"b'@realDonaldTrump You misspelled \xe2\x80\x9csteel slats\xe2\x80\x9d. Also, you haven\xe2\x80\x99t built a single mile of new wall, despite lying you\xe2\x80\xa6 https://t.co/bwIZPYUbob'"
,
7/22/19 23:21,"b""@DrDavidMBerman @WNCDeepRiver @_SJPeace_ @realDonaldTrump Haven't you heard? Its 2019. If you're not white youre al\xe2\x80\xa6 https://t.co/WK8v9PEoaw"""
,
7/22/19 23:21,"b""@HercNav130 @mansoortshams @Newsweek @realDonaldTrump @IlhanMN Will the day ever come when all y'all on the left de\xe2\x80\xa6 https://t.co/u4troqC0qp"""
,
7/22/19 23:21,"b""@realDonaldTrump Can't wait to vote for you, Mr. President"""
,
7/22/19 23:21,"b""@realDonaldTrump There's The Wall \xe2\x84\xa2 tantrum I was waiting for..."""
,
7/22/19 23:21,b'@jedwardgoodwin @realDonaldTrump @GOP @mansoortshams Amen to that and semper fi to my fellow Marine veteran!'
,
7/22/19 23:21,b'@teamplayer2017 @MrBrown419 @DaisyWestover @bluskylar @ChatByCC @realDonaldTrump @JerryNadler @BarackObama Especial\xe2\x80\xa6 https://t.co/BEjHlJEsTZ'
,
7/22/19 23:21,b'@realDonaldTrump Copy china'
,
7/22/19 23:21,b'@realDonaldTrump WHEN FOX NEWS USED TO HAVE THE DEBT CLOCK IN OBAMA ERA EVERYDAY $15 TRILLIONS \n\nNOW WITH TRUMP DEB\xe2\x80\xa6 https://t.co/NWqMQMXiLJ'
,
7/22/19 23:21,b'@realDonaldTrump Trump pretends to build new racist walls to hide his failures.'
,
7/22/19 23:21,b'@realDonaldTrump If you don\xe2\x80\x99t like how things are here you can always go back to where you came from.'
,
7/22/19 23:21,b'@realDonaldTrump AMEN!!!!!'
,
7/22/19 23:21,b'@realDonaldTrump You still waiting on that money from Mexico?'
,
7/22/19 23:21,"b'@Brianjl61 @realDonaldTrump You guys make me sick! Epstein was all cuddly with mostly DEMOCRATS! Yet, you guys blam\xe2\x80\xa6 https://t.co/1hAE8GuSbG'"
,
7/22/19 23:21,b'@realDonaldTrump Credit credit credit. What a weak ineffective joke you are.'
,
7/22/19 23:21,b'@realDonaldTrump YOU are the enemy of the people.'
,
7/22/19 23:21,b'@realDonaldTrump pls rt https://t.co/fnzmha9MCF'
,
7/22/19 23:21,"b""@RNCastaldo @realDonaldTrump I'll give you a wall, I mean block."""
,
7/22/19 23:21,b'@costareports Just wait for Wednesday.....\n@realDonaldTrump \xf0\x9f\xa4\xa1\n\nDEMOCRATS BETTER NOT FCK\nUP THEIR ONLY CHANCE......\xe2\x80\xa6 https://t.co/ksDTZ9aeYx'
,
7/22/19 23:21,b'@realDonaldTrump Trump creates crisis \nTrump makes crisis worse \nTrump lies about crisis \nTrump asks Putin to inter\xe2\x80\xa6 https://t.co/AIYUqDILWl'
,
7/22/19 23:21,b'@realDonaldTrump Shut up'
,
7/22/19 23:21,"b""@realDonaldTrump It's a replaced wall that already existed. That's 100% factual. You often falsely tweet you are bu\xe2\x80\xa6 https://t.co/WyIRFQdCjY"""
,
7/22/19 23:21,"b'@realDonaldTrump Beautiful, @realDonaldTrump! Regardless of what the Never Trumpers and moronic political commentat\xe2\x80\xa6 https://t.co/3ZqfYP0ptl'"
,
7/22/19 23:21,b'@suzydymna @realDonaldTrump It\xe2\x80\x99s only since #metoo that we have been able to rout out these pedophiles.  And this i\xe2\x80\xa6 https://t.co/9UlTPjlg4b'
,
7/22/19 23:21,"b'Hey Donny, @realDonaldTrump don\xe2\x80\x99t you think this guy hate America?? Send him to his original country!! https://t.co/D0TAS5iRNQ'"
,
7/22/19 23:21,b'@RNCastaldo @realDonaldTrump White &amp; green'
,
7/22/19 23:21,"b'@realDonaldTrump They give you credit.  They also say you haven\xe2\x80\x99t built a mile of new wall, which you haven\xe2\x80\x99t.'"
,
7/22/19 23:21,b'@realDonaldTrump He should go back to where he came from'
,
7/22/19 23:21,b'@JoyfullyDazed @realDonaldTrump Someting is so wrong with someone talking about himself in the third person ....  B\xe2\x80\xa6 https://t.co/AYFhR3kZrT'
,
7/22/19 23:21,b'@Brandontheblade @RunMorgans @Based_Right @Beautful_Chaos @justjanedoee @tedlieu @realDonaldTrump @betty_lieu Love\xe2\x80\xa6 https://t.co/SOSsaMoIEt'
,
7/22/19 23:21,b'@NunyaBizzzzzzzn @DumpsterfireDi2 @blueishowivote @JessieJaneDuff @realDonaldTrump @TeamTrump @deneenborelli\xe2\x80\xa6 https://t.co/DiLG5RfBIl'
,
7/22/19 23:21,"b""@BluezBayouz @Kimberl79670658 @IPOT1776 @tedlieu @realDonaldTrump I'd be scared of that too with all the sex abusin\xe2\x80\xa6 https://t.co/4WDYPsqlIy"""
,
7/22/19 23:21,b'@SladeDouglas @realDonaldTrump There\xe2\x80\x99s one in the mall.  An 8 year old built this one.'
,
7/22/19 23:21,"b'@TrollasaurusRx @realDonaldTrump Supposedly this is his granddaughter, but, I\xe2\x80\x99m sorry...I don\xe2\x80\x99t even kiss my children on the mouth.'"
,
7/22/19 23:21,b'@realDonaldTrump Make America Great Again!'
,
7/22/19 23:21,b'@WomanRises If @realDonaldTrump showed up at my wedding... he would immediately be removed!  IMMEDIATELY!'
,
7/22/19 23:21,"b'@MarkMcL23182550 @Reliefrm @RepAdamSchiff @realDonaldTrump @HillaryClinton @obama Lord, I can\xe2\x80\x99t get my head around\xe2\x80\xa6 https://t.co/evUriWlG2q'"
,
7/22/19 23:21,"b'@realDonaldTrump nurse, the racist got a hold of his phone again'"
,
7/22/19 23:21,b'@MatthewJshow @realDonaldTrump BEST LIAR EVER!'
,
7/22/19 23:21,b'@realDonaldTrump Sigh....oh Donnie...there is still no new wall'
,
7/22/19 23:21,"b'@madisongesiotto I agree Madison. However , I want him to get the nom bc of the \xe2\x80\x9c I\xe2\x80\x99ll take DT behind the shed comm\xe2\x80\xa6 https://t.co/UDxetHfKwa'"
,
7/22/19 23:21,"b'@realDonaldTrump You making good thing for the future, safety first'"
,
7/22/19 23:21,"b'@realDonaldTrump Awe big fella, you know everything about everyone...how did you get be a #StableGenius'"
,
7/22/19 23:21,"b'Juan Williams: the epitome of blind partisanship, journalism in the service of corruption and an unbelievable self-\xe2\x80\xa6 https://t.co/idPNpjBUiO'"
,
7/22/19 23:21,b'@realDonaldTrump Ugh... not Uncle Fester again!'
,
7/22/19 23:21,b'@realdonaldtrump Current: Cloudy with regular tweets; 1% chance Donald Trump wrote this himself.\n\nTweet Forecast: D\xe2\x80\xa6 https://t.co/ZoUmJNaBdf'
,
7/22/19 23:21,b'@realDonaldTrump @SafetyPinDaily question why cave in to Trump &amp; his MAGA Minions on this budget. Remember  the pro\xe2\x80\xa6 https://t.co/nQ1JNfQrqB'
,
7/22/19 23:21,b'@TrustGod7733 @JoeNBC @realDonaldTrump @POTUS Joe said the same thing in 2016.'
,
7/22/19 23:21,b'@realDonaldTrump How much do you pay for this?'
,
7/22/19 23:21,"b""@RNCastaldo @realDonaldTrump Well guess I'm not a people"""
,
7/22/19 23:21,b'@realDonaldTrump Its totally false......\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
,
7/22/19 23:21,b'@realDonaldTrump Meanwhile the savage Israelis are ripping down good Palestinian homes and ethnically cleansing acr\xe2\x80\xa6 https://t.co/YBoD7wPfjz'
,
7/22/19 23:21,b'@MatthewJshow @dcexaminer @realDonaldTrump What do you mean?'
,
7/22/19 23:21,b'@carrieksada @realDonaldTrump @POTUS No he didn\xe2\x80\x99t https://t.co/AoCrQTJE3F'
,
7/22/19 23:21,b'@BriansMindHouse @RyanHillMI @realDonaldTrump Actually his tweets are spot on. Or does an actual video seem hard to follow for you?'
,
7/22/19 23:21,"b""@realDonaldTrump You're lying! Again \xf0\x9f\x99\x84"""
,
7/22/19 23:21,b'@Chuck60407556 @Vicky4Trump @realDonaldTrump @POTUS @RepAOC @IlhanMN @Ilhan @RashidaTlaib @SpeakerPelosi\xe2\x80\xa6 https://t.co/ox5ltMtKyx'
,
7/22/19 23:21,b'@realDonaldTrump Stop'
,
7/22/19 23:21,b'@realDonaldTrump Who\xe2\x80\x99s that crazy Martian??'
,
